mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
MEC3-Lot1,1256,327287,2024,SIRIUS,PCTT Sud,Fourniture,10.0,46000.0,10.0
MEC3-Lot1,306,327289,2024,SIRIUS,PCTT Nord,Preventif,46.0,20665.5,46.0
MEC3-Lot1,306,327289,2024,SIRIUS,PCTT Ouest,Preventif,5.0,2246.25,5.0
MEC3-Lot1,1121,327293,2024,Boissy-Saint-Léger,PCTT Est,Curatif,1.0,1564.34,1.0
MEC3-Lot1,1121,327293,2024,SIRIUS,PCTT Sud,Curatif,1.0,1564.34,1.0
MEC3-Lot1,1121,327293,2024,SIRIUS,UPMM,Curatif,1.0,1564.34,1.0
MEC3-Lot1,116,327295,2024,SIRIUS,UPMM,Curatif,1.0,1850.0,1.0
MEC3-Lot1,1252,327301,2023,Tous tunnels,UIRC,Fourniture,500.0,3390.0,500.0
MEC3-Lot1,617,327303,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,13275.97,1.0
MEC3-Lot1,1164,327305,2023,SIRIUS,PCTT Sud,Curatif,350.0,5285.0,350.0
MEC3-Lot1,1164,327305,2024,SIRIUS,PCTT Sud,Curatif,490.0,7399.0,490.0
MEC3-Lot1,1164,327305,2024,SIRIUS,UPMM,Curatif,150.0,2265.0,150.0
MEC3-Lot1,1246,327307,2023,SIRIUS,PCTT Sud,Curatif,2203.0,6675.09,2203.0
MEC3-Lot1,1246,327307,2023,Tous tunnels,UIRC,Fourniture,2000.0,6060.0,2000.0
MEC3-Lot1,1246,327307,2024,SIRIUS,PCTT Nord,Curatif,350.0,1060.5,350.0
MEC3-Lot1,1246,327307,2024,SIRIUS,PCTT Sud,Curatif,850.0,2575.5,850.0
MEC3-Lot1,1246,327307,2024,SIRIUS,PCTT Sud,Evolutif,100.0,303.0,100.0
MEC3-Lot1,1246,327307,2024,Sévines,PCTT Ouest,Curatif,130.0,393.9,130.0
MEC3-Lot1,981,327313,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,8244.41,1.0
MEC3-Lot1,1213,327319,2023,Tous tunnels,UIRC,Fourniture,4000.0,181880.0,4000.0
MEC3-Lot1,1213,327319,2024,SIRIUS,UPMM,Curatif,200.0,9094.0,200.0
MEC3-Lot1,949,327325,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,8890.72,1.0
MEC3-Lot1,1211,327331,2023,SIRIUS,UIRC,Fourniture,1000.0,2020.0,1000.0
MEC3-Lot1,1211,327331,2024,Bellerive,PCTT Ouest,Curatif,200.0,404.0,200.0
MEC3-Lot1,1148,327343,2024,SIRIUS,PCTT Sud,Curatif,35.0,400.05,0.0
MEC3-Lot1,1148,327343,2024,SIRIUS,UPMM,Curatif,90.0,1028.7,90.0
MEC3-Lot1,113,327347,2023,SIRIUS,UIRC,Curatif,1.0,718.75,1.0
MEC3-Lot1,973,327349,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,42382.59,1.0
MEC3-Lot1,730,327355,2024,Nogent,PCTT Est,Preventif,1.0,2368.01,1.0
MEC3-Lot1,1110,327359,2023,SIRIUS,UIRC,Curatif,15.0,1452.6,15.0
MEC3-Lot1,1110,327359,2024,Champigny,PCTT Est,Curatif,2.0,193.68,0.0
MEC3-Lot1,1110,327359,2024,SIRIUS,PCTT Nord,Curatif,30.0,2905.2,30.0
MEC3-Lot1,1110,327359,2024,SIRIUS,PCTT Sud,Curatif,65.0,6294.6,25.0
MEC3-Lot1,1110,327359,2024,SIRIUS,UPMM,Curatif,75.0,7263.0,75.0
MEC3-Lot1,1259,327373,2023,SIRIUS,PCTT Sud,Curatif,4.0,300.0,4.0
MEC3-Lot1,1259,327373,2024,SIRIUS,PCTT Sud,Curatif,22.0,1650.0,22.0
MEC3-Lot1,1111,327375,2024,SIRIUS,PCTT Sud,Curatif,230.0,19078.5,230.0
MEC3-Lot1,1111,327375,2024,SIRIUS,PCTT Sud,Evolutif,80.0,6636.0,80.0
MEC3-Lot1,1111,327375,2024,SIRIUS,UPMM,Curatif,1025.0,88939.25,0.0
MEC3-Lot1,1144,327377,2023,Nanterre / La Défense,PCTT Ouest,Curatif,12.0,82.2,0.0
MEC3-Lot1,1144,327377,2024,Bellerive,PCTT Ouest,Curatif,6.0,41.1,6.0
MEC3-Lot1,1144,327377,2024,Italie,PCTT Sud,Evolutif,60.0,411.0,60.0
MEC3-Lot1,1144,327377,2024,Nanterre / La Défense,PCTT Ouest,Evolutif,30.0,205.5,30.0
MEC3-Lot1,1144,327377,2024,Nanterre / La Défense,PCTT Ouest,Fourniture,30.0,205.5,0.0
MEC3-Lot1,1144,327377,2024,SIRIUS,PCTT Nord,Curatif,70.0,479.5,70.0
MEC3-Lot1,1144,327377,2024,SIRIUS,UPMM,Curatif,10.0,68.5,10.0
MEC3-Lot1,311,327379,2024,SIRIUS,UPMM,Preventif,6.0,12405.6,6.0
MEC3-Lot1,1127,327387,2024,Italie,PCTT Sud,Evolutif,1.0,344.56,1.0
MEC3-Lot1,1127,327387,2024,SIRIUS,PCTT Sud,Curatif,5.0,1722.8,5.0
MEC3-Lot1,670,327389,2024,Landy,PCTT Nord,Preventif,1.0,5102.15,1.0
MEC3-Lot1,903,327395,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,6552.82,1.0
MEC3-Lot1,1225,327407,2023,SIRIUS,PCTT Sud,Curatif,2203.0,10442.22,2203.0
MEC3-Lot1,1225,327407,2023,Tous tunnels,UIRC,Fourniture,1000.0,4740.0,1000.0
MEC3-Lot1,1225,327407,2024,SIRIUS,PCTT Nord,Curatif,50.0,237.0,50.0
MEC3-Lot1,1225,327407,2024,SIRIUS,PCTT Sud,Curatif,570.0,2701.8,570.0
MEC3-Lot1,1225,327407,2024,SIRIUS et TUNNELS,UPMM,Fourniture,2000.0,9940.0,0.0
MEC3-Lot1,920,327413,2024,Neuilly,PCTT Ouest,Preventif,1.0,3921.76,1.0
MEC3-Lot1,1114,327415,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,4.0,744.24,4.0
MEC3-Lot1,1114,327415,2024,Boissy-Saint-Léger,PCTT Est,Curatif,3.0,558.18,3.0
MEC3-Lot1,1114,327415,2024,SIRIUS,PCTT Nord,Curatif,3.0,558.18,3.0
MEC3-Lot1,1114,327415,2024,SIRIUS,UPMM,Curatif,1.0,186.06,1.0
MEC3-Lot1,1158,327417,2024,Nogent,PCTT Est,Evolutif,220.0,2514.6,220.0
MEC3-Lot1,1158,327417,2024,Sévines,PCTT Ouest,Curatif,280.0,3200.4,280.0
MEC3-Lot1,1120,327423,2024,Bicêtre,PCTT Sud,Urgence,3.0,5322.48,3.0
MEC3-Lot1,1120,327423,2024,Nogent,PCTT Est,Evolutif,3.0,5322.48,3.0
MEC3-Lot1,1120,327423,2024,SIRIUS,PCTT Nord,Curatif,1.5,2661.24,1.5
MEC3-Lot1,1120,327423,2024,SIRIUS,PCTT Sud,Curatif,2.8,4967.65,2.8
MEC3-Lot1,1120,327423,2024,SIRIUS,UPMM,Curatif,23.0,40805.68,0.0
MEC3-Lot1,783,327431,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,2041.25,1.0
MEC3-Lot1,637,327433,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,12038.45,1.0
MEC3-Lot1,1168,327437,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,300.0,7650.0,300.0
MEC3-Lot1,1156,327443,2024,Bellerive,PCTT Ouest,Curatif,20.0,228.6,20.0
MEC3-Lot1,1156,327443,2024,Nogent,PCTT Est,Curatif,40.0,457.2,40.0
MEC3-Lot1,1103,327445,2023,SIRIUS,UIRC,Curatif,17.0,5088.61,17.0
MEC3-Lot1,1103,327445,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,299.33,1.0
MEC3-Lot1,1103,327445,2024,SIRIUS,UPMM,Curatif,32.0,9592.34,31.0
MEC3-Lot1,301,327447,2024,SIRIUS,UPMM,Preventif,13.0,10476.96,13.0
MEC3-Lot1,1207,327449,2024,Ambroise PARE,PCTT Ouest,Curatif,1307.0,1437.7,1307.0
MEC3-Lot1,1207,327449,2024,Bellerive,PCTT Ouest,Curatif,6809.0,7489.9,6809.0
MEC3-Lot1,1207,327449,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,8238.48,9062.33,8238.48
MEC3-Lot1,1207,327449,2024,Fontenay le Fleury,PCTT Ouest,Curatif,582.0,640.2,582.0
MEC3-Lot1,1207,327449,2024,Nogent,PCTT Est,Curatif,5700.0,6270.0,5700.0
MEC3-Lot1,1207,327449,2024,Orly,PCTT Sud,Curatif,355.94,391.53,355.94
MEC3-Lot1,1207,327449,2024,Saint Cloud,PCTT Ouest,Curatif,3582.0,3940.2,3582.0
MEC3-Lot1,1207,327449,2024,Taverny,PCTT Nord,Curatif,325.0,357.5,325.0
MEC3-Lot1,1207,327449,2024,Tous tunnels,UPMM,Fourniture,162572.8,178830.08,0.0
MEC3-Lot1,1150,327453,2023,Bicêtre,PCTT Sud,Curatif,20.0,256.4,20.0
MEC3-Lot1,1150,327453,2024,Champigny,PCTT Est,Urgence,20.0,256.4,20.0
MEC3-Lot1,1150,327453,2024,SIRIUS,PCTT Est,Curatif,96.0,1230.72,96.0
MEC3-Lot1,1150,327453,2024,SIRIUS,PCTT Sud,Curatif,15.0,192.3,15.0
MEC3-Lot1,1150,327453,2024,SIRIUS,UIRC,Curatif,20.0,256.4,20.0
MEC3-Lot1,672,327455,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,10449.88,1.0
MEC3-Lot1,325,327463,2024,Chennevières,PCTT Ouest,Preventif,776.44,388.22,776.44
MEC3-Lot1,1204,327471,2024,Bellerive,PCTT Ouest,Curatif,389.0,350.1,389.0
MEC3-Lot1,1204,327471,2024,Bicêtre,PCTT Sud,Fourniture,2639.67,2375.7,2639.67
MEC3-Lot1,1204,327471,2024,Orly,PCTT Sud,Fourniture,1319.82,1187.84,1319.82
MEC3-Lot1,1204,327471,2024,PCTT,PCTT Ouest,Fourniture,7358.5,6622.65,7358.5
MEC3-Lot1,1204,327471,2024,SIRIUS,PCTT Nord,Curatif,14328.0,12895.2,14328.0
MEC3-Lot1,1204,327471,2024,SIRIUS et TUNNELS,UPMM,Fourniture,25000.0,22500.0,0.0
MEC3-Lot1,812,327473,2024,Bicêtre,PCTT Sud,Preventif,1.0,3628.92,1.0
MEC3-Lot1,1073,327475,2024,Ambroise PARE,PCTT Ouest,Preventif,1.0,4679.26,1.0
MEC3-Lot1,1222,327479,2023,SIRIUS,PCTT Sud,Curatif,15.0,55.65,15.0
MEC3-Lot1,1222,327479,2023,Tous tunnels,UIRC,Fourniture,1000.0,3710.0,1000.0
MEC3-Lot1,1222,327479,2024,SIRIUS,PCTT Nord,Curatif,350.0,1298.5,350.0
MEC3-Lot1,1222,327479,2024,SIRIUS,PCTT Sud,Curatif,110.0,408.1,110.0
MEC3-Lot1,1222,327479,2024,SIRIUS,PCTT Sud,Evolutif,100.0,371.0,100.0
MEC3-Lot1,1222,327479,2024,SIRIUS et TUNNELS,UPMM,Fourniture,2000.0,7780.0,0.0
MEC3-Lot1,837,327481,2024,Bicêtre,PCTT Sud,Preventif,1.0,6404.69,1.0
MEC3-Lot1,1131,327485,2024,Fresnes,PCTT Sud,Curatif,3.0,3858.57,3.0
MEC3-Lot1,1131,327485,2024,SIRIUS,UPMM,Curatif,1.0,1286.19,1.0
MEC3-Lot1,1138,327489,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,1299.44,0.0
MEC3-Lot1,1138,327489,2023,SIRIUS,PCTT Sud,Curatif,2.0,1299.44,2.0
MEC3-Lot1,1138,327489,2024,Landy,PCTT Nord,Curatif,3.0,1949.16,3.0
MEC3-Lot1,1138,327489,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,1299.44,2.0
MEC3-Lot1,1138,327489,2024,SIRIUS,PCTT Nord,Curatif,7.0,4548.04,4.0
MEC3-Lot1,1138,327489,2024,SIRIUS,PCTT Sud,Curatif,2.0,1299.44,2.0
MEC3-Lot1,1123,327493,2023,Bellerive,PCTT Ouest,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2023,Nanterre / La Défense,PCTT Ouest,Curatif,4.0,4927.0,1.0
MEC3-Lot1,1123,327493,2023,SIRIUS,PCTT Est,Curatif,1.0,1231.75,0.0
MEC3-Lot1,1123,327493,2023,SIRIUS,UIRC,Curatif,3.0,3695.25,3.0
MEC3-Lot1,1123,327493,2024,Ambroise PARE,PCTT Ouest,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,Bellerive,PCTT Ouest,Curatif,2.0,2463.5,2.0
MEC3-Lot1,1123,327493,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,3.0,3695.25,3.0
MEC3-Lot1,1123,327493,2024,Champigny,PCTT Est,Urgence,2.0,2463.5,2.0
MEC3-Lot1,1123,327493,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,Landy,PCTT Nord,Curatif,2.0,2463.5,2.0
MEC3-Lot1,1123,327493,2024,Nanterre / La Défense,PCTT Ouest,Curatif,6.0,7390.5,6.0
MEC3-Lot1,1123,327493,2024,Nanterre / La Défense,PCTT Ouest,Urgence,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,Neuilly,PCTT Ouest,Curatif,2.0,2463.5,2.0
MEC3-Lot1,1123,327493,2024,Nogent,PCTT Est,Evolutif,2.0,2463.5,2.0
MEC3-Lot1,1123,327493,2024,Orly,PCTT Sud,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,PCTT,PCTT Ouest,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,SIRIUS,PCTT Est,Curatif,6.0,7390.5,5.0
MEC3-Lot1,1123,327493,2024,SIRIUS,PCTT Nord,Curatif,16.0,19708.0,16.0
MEC3-Lot1,1123,327493,2024,SIRIUS,PCTT Ouest,Curatif,2.0,2463.5,1.0
MEC3-Lot1,1123,327493,2024,SIRIUS,PCTT Sud,Curatif,10.54,12982.65,8.54
MEC3-Lot1,1123,327493,2024,SIRIUS,UPMM,Curatif,1.0,1231.75,1.0
MEC3-Lot1,1123,327493,2024,Thiais,PCTT Est,Curatif,3.0,3695.25,3.0
MEC3-Lot1,904,327497,2024,Neuilly,PCTT Ouest,Preventif,1.0,1513.02,1.0
MEC3-Lot1,1011,327505,2024,Chennevières,PCTT Ouest,Preventif,1.0,1294.98,0.0
MEC3-Lot1,1105,327507,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,598.66,2.0
MEC3-Lot1,1105,327507,2024,SIRIUS,PCTT Nord,Curatif,8.0,2394.64,6.0
MEC3-Lot1,1105,327507,2024,SIRIUS,PCTT Ouest,Curatif,3.0,897.99,3.0
MEC3-Lot1,771,327511,2024,Champigny,PCTT Est,Preventif,1.0,9554.96,0.83
MEC3-Lot1,401,327519,2024,Antony,PCTT Sud,Preventif,4.0,1796.04,4.0
MEC3-Lot1,401,327519,2024,Bicêtre,PCTT Sud,Preventif,6.0,2694.06,6.0
MEC3-Lot1,401,327519,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,10.0,4490.1,10.0
MEC3-Lot1,401,327519,2024,Boissy-Saint-Léger,PCTT Est,Preventif,15.0,6735.15,10.0
MEC3-Lot1,401,327519,2024,Champigny,PCTT Est,Preventif,19.0,8531.19,14.0
MEC3-Lot1,401,327519,2024,Fresnes,PCTT Sud,Preventif,4.0,1796.04,4.0
MEC3-Lot1,401,327519,2024,Landy,PCTT Nord,Preventif,3.0,1347.03,3.0
MEC3-Lot1,401,327519,2024,Nanterre / La Défense,PCTT Ouest,Preventif,18.0,8082.18,18.0
MEC3-Lot1,401,327519,2024,Nogent,PCTT Est,Curatif,6.0,2694.06,6.0
MEC3-Lot1,401,327519,2024,Nogent,PCTT Est,Preventif,12.0,5388.12,10.0
MEC3-Lot1,401,327519,2024,Orly,PCTT Sud,Preventif,4.0,1796.04,4.0
MEC3-Lot1,401,327519,2024,Taverny,PCTT Nord,Preventif,2.0,898.02,2.0
MEC3-Lot1,401,327519,2024,Thiais,PCTT Est,Preventif,12.0,5388.12,12.0
MEC3-Lot1,716,327527,2024,Thiais,PCTT Est,Preventif,1.0,7391.0,1.0
MEC3-Lot1,747,327529,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,1515.78,1.0
MEC3-Lot1,918,327531,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,16513.43,1.0
MEC3-Lot1,873,327533,2024,Orly,PCTT Sud,Preventif,1.0,1651.37,1.0
MEC3-Lot1,121,327535,2023,Bellerive,PCTT Ouest,Curatif,6401.6,6401.6,6401.6
MEC3-Lot1,121,327535,2023,Bicêtre,PCTT Sud,Curatif,3000.35,3000.35,3000.35
MEC3-Lot1,121,327535,2023,Nanterre / La Défense,PCTT Ouest,Curatif,11108.61,11108.61,3809.82
MEC3-Lot1,121,327535,2023,Nanterre / La Défense,PCTT Ouest,Urgence,411.6,411.6,411.6
MEC3-Lot1,121,327535,2023,Nogent,PCTT Est,Curatif,561.26,561.26,561.26
MEC3-Lot1,121,327535,2023,SIRIUS,PCTT Sud,Curatif,19825.24,19825.24,19825.24
MEC3-Lot1,121,327535,2023,SIRIUS,UIRC,Curatif,24064.98,24064.98,24064.98
MEC3-Lot1,121,327535,2024,Ambroise PARE,PCTT Ouest,Curatif,7041.13,7041.13,7041.13
MEC3-Lot1,121,327535,2024,Ambroise PARE,PCTT Ouest,Preventif,6220.77,6220.77,6220.77
MEC3-Lot1,121,327535,2024,Antony,PCTT Sud,Curatif,2721.3,2721.3,2721.3
MEC3-Lot1,121,327535,2024,Antony,PCTT Sud,Preventif,11572.42,11572.42,11572.42
MEC3-Lot1,121,327535,2024,Bellerive,PCTT Ouest,Curatif,17884.69,17884.69,17884.69
MEC3-Lot1,121,327535,2024,Bellerive,PCTT Ouest,Fourniture,1760.12,1760.12,1760.12
MEC3-Lot1,121,327535,2024,Bellerive,PCTT Ouest,Preventif,7531.42,7531.42,7531.42
MEC3-Lot1,121,327535,2024,Bicêtre,PCTT Sud,Curatif,17119.29,17119.29,16852.3
MEC3-Lot1,121,327535,2024,Bicêtre,PCTT Sud,Evolutif,13683.02,13683.02,13683.02
MEC3-Lot1,121,327535,2024,Bicêtre,PCTT Sud,Preventif,22294.56,22294.56,22294.56
MEC3-Lot1,121,327535,2024,Bicêtre,PCTT Sud,Urgence,6778.43,6778.43,6778.43
MEC3-Lot1,121,327535,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,13629.08,13629.08,13629.08
MEC3-Lot1,121,327535,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,60982.55,60982.55,60982.55
MEC3-Lot1,121,327535,2024,Boissy-Saint-Léger,PCTT Est,Preventif,26368.89,26368.89,24123.84
MEC3-Lot1,121,327535,2024,Champigny,PCTT Est,Curatif,14221.9,14221.9,12105.22
MEC3-Lot1,121,327535,2024,Champigny,PCTT Est,Preventif,29374.45,29374.45,25505.06
MEC3-Lot1,121,327535,2024,Champigny,PCTT Est,Urgence,4292.73,4292.73,4292.73
MEC3-Lot1,121,327535,2024,Chennevières,PCTT Ouest,Preventif,3381.3,3381.3,1667.73
MEC3-Lot1,121,327535,2024,Fontenay le Fleury,PCTT Ouest,Curatif,164.7,164.7,164.7
MEC3-Lot1,121,327535,2024,Fontenay le Fleury,PCTT Ouest,Preventif,3103.0,3103.0,3103.0
MEC3-Lot1,121,327535,2024,Fresnes,PCTT Sud,Preventif,9148.29,9148.29,9148.29
MEC3-Lot1,121,327535,2024,Italie,PCTT Sud,Curatif,617.06,617.06,617.06
MEC3-Lot1,121,327535,2024,Italie,PCTT Sud,Evolutif,2560.08,2560.08,2560.08
MEC3-Lot1,121,327535,2024,La Courneuve,PCTT Nord,Curatif,591.88,591.88,591.88
MEC3-Lot1,121,327535,2024,La Courneuve,PCTT Nord,Prestations intellectuelles,1231.75,1231.75,1231.75
MEC3-Lot1,121,327535,2024,La Courneuve,PCTT Nord,Preventif,7668.4,7668.4,7668.4
MEC3-Lot1,121,327535,2024,Landy,PCTT Nord,Curatif,9307.58,9307.58,9307.58
MEC3-Lot1,121,327535,2024,Landy,PCTT Nord,Preventif,52857.64,52857.64,52857.64
MEC3-Lot1,121,327535,2024,Nanterre / La Défense,PCTT Ouest,Curatif,17838.0,17838.0,17838.0
MEC3-Lot1,121,327535,2024,Nanterre / La Défense,PCTT Ouest,Preventif,69285.71,69285.71,69285.71
MEC3-Lot1,121,327535,2024,Nanterre / La Défense,PCTT Ouest,Urgence,2687.71,2687.71,2687.71
MEC3-Lot1,121,327535,2024,Neuilly,PCTT Ouest,Curatif,411.6,411.6,411.6
MEC3-Lot1,121,327535,2024,Neuilly,PCTT Ouest,Preventif,7198.86,7198.86,7198.14
MEC3-Lot1,121,327535,2024,Nogent,PCTT Est,Curatif,3160.71,3160.71,3160.71
MEC3-Lot1,121,327535,2024,Nogent,PCTT Est,Evolutif,65043.55,65043.55,65043.55
MEC3-Lot1,121,327535,2024,Nogent,PCTT Est,Preventif,16825.73,16825.73,13429.26
MEC3-Lot1,121,327535,2024,Orly,PCTT Sud,Curatif,1259.2,1259.2,1231.75
MEC3-Lot1,121,327535,2024,Orly,PCTT Sud,Preventif,12481.46,12481.46,12481.46
MEC3-Lot1,121,327535,2024,PCTT,PCTT Nord,Preventif,1129.02,1129.02,1129.02
MEC3-Lot1,121,327535,2024,PCTT,PCTT Ouest,Curatif,6401.6,6401.6,6401.6
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Est,Curatif,14384.51,14384.51,11921.01
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Est,Preventif,7473.0,7473.0,7473.0
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Nord,Curatif,89453.72,89453.72,86499.4
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Nord,Preventif,1420.8,1420.8,1420.8
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Ouest,Curatif,25035.34,25035.34,19927.103
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Ouest,Urgence,1824.59,1824.59,1824.59
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Sud,Curatif,168116.29,168116.29,156723.32
MEC3-Lot1,121,327535,2024,SIRIUS,PCTT Sud,Evolutif,15406.52,15406.52,15406.52
MEC3-Lot1,121,327535,2024,SIRIUS,UPMM,Curatif,144935.56,144935.56,102376.02
MEC3-Lot1,121,327535,2024,SIRIUS,UPMM,Preventif,7044.43,7044.43,7044.43
MEC3-Lot1,121,327535,2024,Saint Cloud,PCTT Ouest,Curatif,1372.5,1372.5,1372.5
MEC3-Lot1,121,327535,2024,Saint Cloud,PCTT Ouest,Preventif,5871.73,5871.73,5871.73
MEC3-Lot1,121,327535,2024,Sévines,PCTT Ouest,Curatif,2030.98,2030.98,2030.98
MEC3-Lot1,121,327535,2024,Sévines,PCTT Ouest,Preventif,3157.43,3157.43,3157.43
MEC3-Lot1,121,327535,2024,Taverny,PCTT Nord,Curatif,137.25,137.25,137.25
MEC3-Lot1,121,327535,2024,Taverny,PCTT Nord,Preventif,10275.66,10275.66,10275.66
MEC3-Lot1,121,327535,2024,Thiais,PCTT Est,Curatif,5840.21,5840.21,5840.21
MEC3-Lot1,121,327535,2024,Thiais,PCTT Est,Preventif,18461.95,18461.95,18461.95
MEC3-Lot1,1250,327545,2023,Tous tunnels,UIRC,Fourniture,500.0,5810.0,500.0
MEC3-Lot1,1203,327549,2023,SIRIUS,UIRC,Fourniture,10000.0,7000.0,10000.0
MEC3-Lot1,1203,327549,2024,SIRIUS et TUNNELS,UPMM,Fourniture,31200.0,21840.0,0.0
MEC3-Lot1,1001,327551,2024,Fontenay le Fleury,PCTT Ouest,Preventif,1.0,1454.48,1.0
MEC3-Lot1,971,327561,2024,Sévines,PCTT Ouest,Preventif,1.0,2154.79,1.0
MEC3-Lot1,1169,327567,2024,SIRIUS,PCTT Nord,Curatif,10.0,98187.0,10.0
MEC3-Lot1,1169,327567,2024,SIRIUS,PCTT Sud,Curatif,1.0,9818.7,1.0
MEC3-Lot1,1262,327569,2023,SIRIUS,UIRC,Fourniture,2.0,5512.5,2.0
MEC3-Lot1,1262,327569,2024,SIRIUS,PCTT Sud,Evolutif,1.0,2756.25,1.0
MEC3-Lot1,107,327577,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,394.04,1.0
MEC3-Lot1,986,327581,2024,Bellerive,PCTT Ouest,Preventif,1.0,4567.85,1.0
MEC3-Lot1,1132,327583,2023,Bicêtre,PCTT Sud,Curatif,1.0,2111.19,1.0
MEC3-Lot1,1132,327583,2023,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,2111.19,0.0
MEC3-Lot1,1132,327583,2024,Bicêtre,PCTT Sud,Urgence,4.0,8444.76,4.0
MEC3-Lot1,1132,327583,2024,Bobigny-Lumen-Norton,UIRC,Curatif,1.0,2111.19,0.0
MEC3-Lot1,1132,327583,2024,Champigny,PCTT Est,Curatif,2.0,4222.38,2.0
MEC3-Lot1,1132,327583,2024,Nogent,PCTT Est,Evolutif,14.0,29556.67,14.0
MEC3-Lot1,1132,327583,2024,SIRIUS,PCTT Nord,Curatif,4.0,8444.76,4.0
MEC3-Lot1,1132,327583,2024,SIRIUS,PCTT Sud,Curatif,3.0,6333.57,3.0
MEC3-Lot1,1132,327583,2024,SIRIUS,UPMM,Curatif,11.0,23223.09,11.0
MEC3-Lot1,1132,327583,2024,Thiais,PCTT Est,Curatif,1.0,2111.19,1.0
MEC3-Lot1,1136,327585,2023,SIRIUS,PCTT Sud,Curatif,4.0,2117.0,4.0
MEC3-Lot1,1136,327585,2024,Bellerive,PCTT Ouest,Curatif,2.0,1058.5,2.0
MEC3-Lot1,1136,327585,2024,Champigny,PCTT Est,Urgence,1.0,529.25,1.0
MEC3-Lot1,1136,327585,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,1058.5,2.0
MEC3-Lot1,1136,327585,2024,SIRIUS,PCTT Ouest,Curatif,5.0,2646.25,5.0
MEC3-Lot1,1136,327585,2024,SIRIUS,PCTT Sud,Curatif,6.0,3175.5,5.0
MEC3-Lot1,1205,327587,2023,PCTT,PCTT Nord,Fourniture,2811.45,3092.6,2811.35
MEC3-Lot1,1205,327587,2024,Bicêtre,PCTT Sud,Evolutif,25181.0,27699.1,25181.0
MEC3-Lot1,1205,327587,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,257.0,282.7,257.0
MEC3-Lot1,1205,327587,2024,PCTT,PCTT Ouest,Fourniture,2562.08,2818.28,2562.08
MEC3-Lot1,1205,327587,2024,SIRIUS,UPMM,Curatif,49468.0,54414.8,1149.6
MEC3-Lot1,1205,327587,2024,SIRIUS et TUNNELS,UPMM,Fourniture,18365.88,20202.46,0.0
MEC3-Lot1,1205,327587,2024,Sévines,PCTT Ouest,Curatif,456.62,502.28,456.62
MEC3-Lot1,601,327589,2024,Landy,PCTT Nord,Preventif,2.0,6043.0,2.0
MEC3-Lot1,901,327595,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,7328.66,1.0
MEC3-Lot1,305,327597,2024,SIRIUS,PCTT Nord,Preventif,4.0,1552.16,4.0
MEC3-Lot1,305,327597,2024,SIRIUS,PCTT Ouest,Preventif,2.0,776.08,2.0
MEC3-Lot1,1199,327599,2024,Antony,PCTT Sud,Curatif,1.0,149.67,1.0
MEC3-Lot1,1199,327599,2024,Nanterre / La Défense,PCTT Ouest,Fourniture,1.0,149.67,1.0
