,Unnamed: 0,mar_diminutif,tunnel,prdp_code,prod_groupe,ref_prix,freq_annuelle,ajust_freq_suppl,frq_totale,nb_equipe,cout_ht,cout_total,equipements,nomb_equipe
1261,1261,Bâtiment,Orly,BATCNS005,Contrôle des IS + niches de nuit,VNS005,6.0,0.0,6.0,1.0,1306.0,7836.0,,1.0
1262,1262,Bâtiment,Orly,BATMPS005,Préventif IS + niches,MPS005,1.0,0.0,1.0,1.0,1407.0,1407.0,,1.0
1263,1263,Propreté,Orly,PRPLTB020,Lavage d'un tube,POL020,2.0,0.0,2.0,2.0,4786.98,19147.92,,2.0
1264,1264,ContReg,Orly,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
1265,1265,ContReg,Orly,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1266,1266,ContReg,Orly,CRGVIS110,Vérification des installations électriques,CRS110,1.0,0.0,1.0,1.0,216.2,216.2,,1.0
1267,1267,ContReg,Orly,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
1268,1268,ContReg,Orly,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,0.0,864.8,0.0,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
1269,1269,ContReg,Orly,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
1270,1270,Eclairage,Orly,ECLNPS003,Nettoyage des plots de jalonnement pour un sens,ECPS03,2.0,0.0,2.0,2.0,240.68,962.72,,2.0
1271,1271,Eclairage,Orly,ECLNES014,Nettoyage de l'éclairage pour un sens,ECPS14,2.0,0.0,2.0,2.0,3686.35,14745.4,,2.0
1272,1272,Eclairage,Orly,ECLRSS056,Remplacement systématiques des sources,ECPS56,0.4,0.0,0.4,2.0,3177.08,2541.66,,2.0
1273,1273,Eclairage,Orly,ECLRSS057,Remplacement systématiques des sources,ECPS57,0.4,0.0,0.4,2.0,2106.74,1685.39,,2.0
1274,1274,Eclairage,Orly,ECLRSS058,Remplacement systématiques des sources,ECPS58,0.4,0.0,0.4,2.0,16344.19,13075.35,,2.0
1275,1275,AEV,Orly,AEVEFS012,Essais fonctionnels pour un sens,AEFS12,2.0,0.0,2.0,2.0,385.57,1542.28,,2.0
1276,1276,AEV,Orly,AEVMPS022,Maintenance préventive pour un sens,AEPS22,2.0,0.0,2.0,2.0,802.22,3208.88,,2.0
1277,1277,AEV,Orly,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,12.0,61.7,740.4,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
1278,1278,Automate,Orly,AUTPAB025,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR25,1.0,0.0,1.0,1.0,295.3292,295.33,,1.0
1279,1279,Automate,Orly,AUTPAR002,Préventif armoires MESD (fiche n°4 du CCTP),AUPR02,1.0,0.0,1.0,1.0,360.05947999999995,360.06,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1280,1280,Automate,Orly,AUTPAB003,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR03,1.0,0.0,1.0,0.0,976.143,0.0,,0.0
1281,1281,Automate,Orly,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1282,1282,PAU/TSE,Orly,RTSPPS003,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS03,4.0,0.0,4.0,1.0,700.25,2801.0,,1.0
1283,1283,PAU/TSE,Orly,RTSPTS003,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS03,4.0,0.0,4.0,1.0,89.96,359.84,,1.0
1284,1284,Onduleur,Orly,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,0.0,304.01,0.0,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
1285,1285,Onduleur,Orly,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,1.0,337.95,337.95,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
1286,1286,Onduleur,Orly,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
1287,1287,Onduleur,Orly,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
1288,1288,Onduleur,Orly,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,0.0,414.3,0.0,,0.0
1289,1289,Détection,Orly,DETPLV021,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP021,4.0,0.0,4.0,1.0,2903.25,11613.0,,1.0
1290,1290,Détection,Orly,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,3.0,24.15,72.45,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
1291,1291,Détection,Orly,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
1292,1292,Détection,Orly,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,0.0,33.6,0.0,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
1293,1293,Détection,Orly,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,0.0,21.0,0.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
1294,1294,Détection,Orly,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
1295,1295,Détection,Orly,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,20.0,15.75,315.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
1296,1296,Détection,Orly,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
1297,1297,Détection,Orly,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,0.0,26.25,0.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
1298,1298,Détection,Orly,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,11.0,15.75,173.25,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
1299,1299,Ventilation,Orly,,,,1.0,0.0,1.0,1.0,0.0,0.0,,1.0
1300,1300,Ventilation,Orly,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,12.0,78.85,946.2,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
1301,1301,Ventilation,Orly,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,9.0,128.27,1154.43,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
1302,1302,Ventilation,Orly,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
1303,1303,Ventilation,Orly,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1304,1304,Ventilation,Orly,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1305,1305,Vidéo,Orly,VIDDAI142,Maintenance préventive de la DAI du sens 1,VI MP 142,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
1306,1306,Vidéo,Orly,VIDDAI143,Maintenance préventive de la DAI du sens 2,VI MP 143,1.0,0.0,1.0,1.0,1785.45,1785.45,,1.0
1307,1307,Vidéo,Orly,VIDCAM342,Nettoyage des caméras sens intérieur sens 1,VI MP 342,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
1308,1308,Vidéo,Orly,VIDCAM343,Nettoyage des caméras sens intérieur sens 2,VI MP 343,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
1309,1309,Vidéo,Orly,VIDPCI421,Maintenance préventive des caméras en issues de secours,VI MP 421,1.0,0.0,1.0,1.0,31.01,31.01,,1.0
1310,1310,Pompage,Orly,POMIND403,Entretien des poteaux incendie,INP403,1.0,0.0,1.0,1.0,1922.0,1922.0,,1.0
1311,1311,Pompage,Orly,,,,3.0,0.0,3.0,1.0,0.0,0.0,,1.0
1312,1312,Pompage,Orly,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
1313,1313,Pompage,Orly,POMESP701,Entretien des stations de pompage,POE701,1.0,0.0,1.0,0.0,0.0,0.0,LOCAL-SP,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""LOCAL-SP"")"
1314,1314,Pompage,Orly,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Orly"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
1315,1315,Pompage,Orly,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
1316,1316,Pompage,Orly,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,9.0,214.65,1931.85,,9.0
1317,1317,Pompage,Orly,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1318,1318,Pompage,Orly,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
1319,1319,Pompage,Orly,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
1320,1320,Bâtiment,Bicêtre,BATCJS001,Contrôle des IS de jour,VJS001,6.0,0.0,6.0,2.0,507.0,3042.0,,2.0
1321,1321,Bâtiment,Bicêtre,BATCJS002,Contrôle des IS de jour,VJS002,6.0,0.0,6.0,2.0,507.0,3042.0,,2.0
1322,1322,Bâtiment,Bicêtre,BATCNS001,Contrôle des IS + niches de nuit,VNS001,6.0,0.0,6.0,2.0,1306.0,7836.0,,2.0
1323,1323,Bâtiment,Bicêtre,BATCNS002,Contrôle des IS + niches de nuit,VNS002,6.0,0.0,6.0,2.0,1306.0,7836.0,,2.0
1324,1324,Bâtiment,Bicêtre,BATMPS001,Préventif IS + niches,MPS001,1.0,0.0,1.0,2.0,1407.0,1407.0,,2.0
1325,1325,Bâtiment,Bicêtre,BATMPS002,Préventif IS + niches,MPS002,1.0,0.0,1.0,2.0,1407.0,1407.0,,2.0
1326,1326,Propreté,Bicêtre,PRPLTB018,Lavage d'un tube,POL018,2.0,0.0,2.0,2.0,8670.61,34682.44,,2.0
1327,1327,ContReg,Bicêtre,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
1328,1328,ContReg,Bicêtre,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1329,1329,ContReg,Bicêtre,CRGVIS107,Vérification des installations électriques,CRS107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1330,1330,ContReg,Bicêtre,CRGVIS108,Vérification des installations électriques,CRS108,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1331,1331,ContReg,Bicêtre,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
1332,1332,ContReg,Bicêtre,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,0.0,864.8,0.0,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
1333,1333,ContReg,Bicêtre,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
1334,1334,Eclairage,Bicêtre,ECLNPS001,Nettoyage des plots de jalonnement pour un sens,ECPS01,2.0,0.0,2.0,2.0,407.24,1628.96,,2.0
1335,1335,Eclairage,Bicêtre,ECLNES010,Nettoyage de l'éclairage pour un sens,ECPS10,2.0,0.0,2.0,2.0,5449.18,21796.72,,2.0
1336,1336,Eclairage,Bicêtre,ECLRSS050,Remplacement systématiques des sources,ECPS50,0.4,0.0,0.4,2.0,7696.4,6157.12,,2.0
1337,1337,Eclairage,Bicêtre,ECLRSS051,Remplacement systématiques des sources,ECPS51,0.4,0.0,0.4,2.0,5470.71,4376.57,,2.0
1338,1338,Eclairage,Bicêtre,ECLRSS052,Remplacement systématiques des sources,ECPS52,0.4,0.0,0.4,2.0,23921.68,19137.34,,2.0
1339,1339,AEV,Bicêtre,AEVEFS010,Essais fonctionnels pour un sens,AEFS10,2.0,0.0,2.0,2.0,714.56,2858.24,,2.0
1340,1340,AEV,Bicêtre,AEVMPS020,Maintenance préventive pour un sens,AEPS20,2.0,0.0,2.0,2.0,2096.07,8384.28,,2.0
1341,1341,AEV,Bicêtre,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,22.0,61.7,1357.4,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
1342,1342,Automate,Bicêtre,AUTPAB023,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR23,1.0,0.0,1.0,1.0,346.22268,173.11,,1.0
1343,1343,Automate,Bicêtre,AUTPAR024,Préventif armoires MESD (fiche n°4 du CCTP),AUPR24,1.0,0.0,1.0,1.0,1871.29748,935.65,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1344,1344,Automate,Bicêtre,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,3.0,202.4713,607.41,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
1345,1345,Automate,Bicêtre,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1346,1346,PAU/TSE,Bicêtre,RTSPPS002,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS02,4.0,0.0,4.0,1.0,2208.71,4417.42,,1.0
1347,1347,PAU/TSE,Bicêtre,RTSPTS002,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS02,4.0,0.0,4.0,1.0,584.79,1169.58,,1.0
1348,1348,Onduleur,Bicêtre,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,0.0,304.01,0.0,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
1349,1349,Onduleur,Bicêtre,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,2.0,337.95,675.9,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
1350,1350,Onduleur,Bicêtre,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
1351,1351,Onduleur,Bicêtre,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
1352,1352,Onduleur,Bicêtre,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,0.0,414.3,0.0,,0.0
1353,1353,Détection,Bicêtre,DETPCA019,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP019,4.0,0.0,4.0,2.0,6303.15,50425.2,,2.0
1354,1354,Détection,Bicêtre,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,4.0,24.15,96.6,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
1355,1355,Détection,Bicêtre,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
1356,1356,Détection,Bicêtre,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,44.0,33.6,1478.4,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
1357,1357,Détection,Bicêtre,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,45.0,21.0,945.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
1358,1358,Détection,Bicêtre,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,3.0,36.75,110.25,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
1359,1359,Détection,Bicêtre,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
1360,1360,Détection,Bicêtre,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
1361,1361,Détection,Bicêtre,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,0.0,26.25,0.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
1362,1362,Détection,Bicêtre,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,2.0,15.75,31.5,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
1363,1363,Ventilation,Bicêtre,VENPES202,Préventif des équipements de ventilation,VPS202,1.0,0.0,1.0,1.0,9212.68,9212.68,,1.0
1364,1364,Ventilation,Bicêtre,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,2.0,78.85,157.7,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
1365,1365,Ventilation,Bicêtre,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
1366,1366,Ventilation,Bicêtre,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
1367,1367,Ventilation,Bicêtre,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1368,1368,Ventilation,Bicêtre,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1369,1369,Vidéo,Bicêtre,VIDDAI140,Maintenance préventive de la DAI du sens 1,VI MP 140,1.0,0.0,1.0,1.0,3341.64,1670.82,,1.0
1370,1370,Vidéo,Bicêtre,VIDDAI141,Maintenance préventive de la DAI du sens 2,VI MP 141,1.0,0.0,1.0,1.0,3341.64,1670.82,,1.0
1371,1371,Vidéo,Bicêtre,VIDCAM340,Nettoyage des caméras sens intérieur sens 1,VI MP 340,2.0,0.0,2.0,1.0,1696.19,1696.19,,1.0
1372,1372,Vidéo,Bicêtre,VIDCAM341,Nettoyage des caméras sens intérieur sens 2,VI MP 341,2.0,0.0,2.0,1.0,1696.19,1696.19,,1.0
1373,1373,Vidéo,Bicêtre,VIDPCI420,Maintenance préventive des caméras en issues de secours,VI MP 420,1.0,0.0,1.0,1.0,201.81,100.91,,1.0
1374,1374,Pompage,Bicêtre,POMIND405,Entretien des poteaux incendie,INP405,1.0,0.0,1.0,1.0,2402.0,2402.0,,1.0
1375,1375,Pompage,Bicêtre,POMVSP403,Visite des stations de pompage,POP403,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
1376,1376,Pompage,Bicêtre,POMVSP404,Visite des stations de pompage,POP404,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
1377,1377,Pompage,Bicêtre,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
1378,1378,Pompage,Bicêtre,POMVSP403,Visite des stations de pompage,POP403,1.0,0.0,1.0,2.0,858.61,1717.22,,2.0
1379,1379,Pompage,Bicêtre,POMVSP404,Visite des stations de pompage,POP404,1.0,0.0,1.0,2.0,858.61,1717.22,,2.0
1380,1380,Pompage,Bicêtre,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Bicêtre"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
1381,1381,Pompage,Bicêtre,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
1382,1382,Pompage,Bicêtre,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,12.0,214.65,2575.8,,12.0
1383,1383,Pompage,Bicêtre,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1384,1384,Pompage,Bicêtre,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
1385,1385,Pompage,Bicêtre,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
1386,1386,Bâtiment,Antony,BATCJS003,Contrôle des IS de jour,VJS003,6.0,0.0,6.0,2.0,507.0,3042.0,,2.0
