,tunnel,mar_diminutif,prdp_code,prod_groupe,ref_prix,form_typ,frq_totale,nb_equipe,coeff,cout_ht,cout_total
836,Nogent,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,0.0,1.0,21.0,0.0
837,Nogent,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
838,Nogent,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,7.0,1.0,15.75,110.25
839,Nogent,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,9.0,1.0,23.1,207.9
840,Nogent,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,3.0,1.0,26.25,78.75
841,Nogent,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,36.0,1.0,15.75,567.0
842,Nogent,Ventilation,VENPEE200,Préventif des équipements de ventilation,VPE200,direct_reference,1.0,1.0,1.0,10329.54,10329.54
843,Nogent,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,12.0,1.0,78.85,946.2
844,Nogent,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,31.0,1.0,128.27,3976.37
845,Nogent,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
846,Nogent,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
847,Nogent,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
848,Nogent,Vidéo,VIDDAI104,Maintenance préventive de la DAI du sens 1,VI MP 104,sum_2,1.0,1.0,1.0,4234.36,4234.36
849,Nogent,Vidéo,VIDDAI105,Maintenance préventive de la DAI du sens 2,VI MP 105,sum_2,1.0,1.0,1.0,4234.36,4234.36
850,Nogent,Vidéo,VIDCAM304,Nettoyage des caméras sens intérieur sens 1,VI MP 304,sum_2,2.0,1.0,1.0,3174.6,6349.2
851,Nogent,Vidéo,VIDCAM305,Nettoyage des caméras sens intérieur sens 2,VI MP 305,sum_2,2.0,1.0,1.0,3174.6,6349.2
852,Nogent,Vidéo,VIDPCI402,Maintenance préventive des caméras en issues de secours,VI MP 402,direct_reference,1.0,1.0,1.0,341.49,341.49
853,Nogent,Pompage,,,,direct_value,1.0,1.0,1.0,0.0,0.0
854,Nogent,Pompage,,,,direct_value,3.0,1.0,1.0,0.0,0.0
855,Nogent,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
856,Nogent,Pompage,,,,direct_value,1.0,0.0,1.0,0.0,0.0
857,Nogent,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
858,Nogent,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
859,Nogent,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
860,Nogent,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
861,Nogent,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
862,Nogent,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
863,Fresnes,Bâtiment,BATCJS003,Contrôle des IS de jour,VJS003,div_2,6.0,2.0,0.5,507.0,3042.0
864,Fresnes,Bâtiment,BATCJS004,Contrôle des IS de jour,VJS004,div_2,6.0,2.0,0.5,507.0,3042.0
865,Fresnes,Bâtiment,BATCNS003,Contrôle des IS + niches de nuit,VNS003,div_2,6.0,2.0,0.5,1306.0,7836.0
866,Fresnes,Bâtiment,BATCNS004,Contrôle des IS + niches de nuit,VNS004,div_2,6.0,2.0,0.5,1306.0,7836.0
867,Fresnes,Bâtiment,BATMPS003,Préventif IS + niches,MPS003,div_2,1.0,2.0,0.5,1407.0,1407.0
868,Fresnes,Bâtiment,BATMPS004,Préventif IS + niches,MPS004,div_2,1.0,2.0,0.5,1407.0,1407.0
869,Fresnes,Propreté,PRPLTB017,Lavage d'un tube,POL017,div_2,2.0,2.0,0.5,13633.74,27267.48
870,Fresnes,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
871,Fresnes,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
872,Fresnes,ContReg,CRGVIS105,Vérification des installations électriques,CRS105,sum_1,1.0,1.0,1.0,432.4,432.4
873,Fresnes,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
874,Fresnes,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,1.0,1.0,864.8,864.8
875,Fresnes,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
876,Fresnes,Eclairage,ECLNPS004,Nettoyage des plots de jalonnement pour un sens,ECPS04,direct_reference,2.0,2.0,1.0,240.68,962.72
877,Fresnes,Eclairage,ECLNES016,Nettoyage de l'éclairage pour un sens,ECPS16,direct_reference,2.0,2.0,1.0,5279.03,21116.12
878,Fresnes,Eclairage,ECLRSS059,Remplacement systématiques des sources,ECPS59,sum_3,0.4,2.0,1.0,16514.09,13211.27
879,Fresnes,Eclairage,ECLRSS060,Remplacement systématiques des sources,ECPS60,sum_3,0.4,2.0,1.0,3126.13,2500.9
880,Fresnes,Eclairage,ECLRSS061,Remplacement systématiques des sources,ECPS61,sum_3,0.4,2.0,1.0,11790.94,9432.75
881,Fresnes,AEV,AEVEFS013,Essais fonctionnels pour un sens,AEFS13,direct_reference,2.0,2.0,1.0,385.57,1542.28
882,Fresnes,AEV,AEVMPS023,Maintenance préventive pour un sens,AEPS23,direct_reference,2.0,2.0,1.0,732.16,2928.64
883,Fresnes,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,9.0,1.0,61.7,555.3
884,Fresnes,Automate,AUTPAB021,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR21,div_2,1.0,1.0,0.5,320.77594,160.39
885,Fresnes,Automate,AUTPAR022,Préventif armoires MESD (fiche n°4 du CCTP),AUPR22,div_2,1.0,1.0,0.5,1651.6382800000001,825.82
886,Fresnes,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,2.0,1.0,202.4713,404.94
887,Fresnes,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,7.0,1.0,91.39855,639.79
888,Fresnes,PAU/TSE,RTSPPS001,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS01,div_2,4.0,1.0,0.5,1689.62,3379.24
889,Fresnes,PAU/TSE,RTSPTS001,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS01,div_2,4.0,1.0,0.5,449.84,899.68
890,Fresnes,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,0.0,1.0,304.01,0.0
891,Fresnes,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,1.0,1.0,337.95,337.95
892,Fresnes,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
893,Fresnes,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
894,Fresnes,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,0.0,1.0,414.3,0.0
895,Fresnes,Détection,DETPCA018,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP018,div_2,4.0,2.0,0.5,5597.55,22390.2
896,Fresnes,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,4.0,1.0,24.15,96.6
897,Fresnes,Détection,DETPDI100,Préventif détection incendie,DEP100,direct_reference,1.0,1.0,1.0,347.55,347.55
898,Fresnes,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,26.0,1.0,33.6,873.6
899,Fresnes,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,0.0,1.0,21.0,0.0
900,Fresnes,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
901,Fresnes,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
902,Fresnes,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
903,Fresnes,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,5.0,1.0,26.25,131.25
904,Fresnes,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,6.0,1.0,15.75,94.5
905,Fresnes,Ventilation,VENPES201,Préventif des équipements de ventilation,VPS201,direct_reference,1.0,1.0,1.0,7613.49,7613.49
906,Fresnes,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,2.0,1.0,78.85,157.7
907,Fresnes,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,29.0,1.0,128.27,3719.83
908,Fresnes,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
909,Fresnes,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
910,Fresnes,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
911,Fresnes,Vidéo,VIDDAI138,Maintenance préventive de la DAI du sens 1,VI MP 138,sum_2,1.0,1.0,1.0,1606.92,1606.92
912,Fresnes,Vidéo,VIDDAI139,Maintenance préventive de la DAI du sens 2,VI MP 139,sum_2,1.0,1.0,1.0,3007.56,3007.56
913,Fresnes,Vidéo,VIDCAM338,Nettoyage des caméras sens intérieur sens 1,VI MP 338,sum_2,2.0,1.0,1.0,1272.11,2544.22
914,Fresnes,Vidéo,VIDCAM339,Nettoyage des caméras sens intérieur sens 2,VI MP 339,sum_2,2.0,1.0,1.0,1696.19,3392.38
915,Fresnes,Vidéo,VIDPCI419,Maintenance préventive des caméras en issues de secours,VI MP 419,direct_reference,1.0,1.0,1.0,31.01,31.01
916,Fresnes,Pompage,POMIND402,Entretien des poteaux incendie,INP402,direct_reference,1.0,1.0,1.0,1441.0,1441.0
917,Fresnes,Pompage,POMVSP402,Visite des stations de pompage,POP402,direct_reference,3.0,1.0,1.0,858.61,2575.83
918,Fresnes,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
919,Fresnes,Pompage,POMESP402,Entretien des stations de pompage,POE402,direct_reference,1.0,1.0,1.0,2360.13,2360.13
920,Fresnes,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
921,Fresnes,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
922,Fresnes,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
923,Fresnes,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
924,Fresnes,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
925,Fresnes,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
926,Italie,Bâtiment,BATCJS001,Contrôle des IS de jour,VJS001,div_2,6.0,1.0,0.5,507.0,1521.0
927,Italie,Bâtiment,BATCJS002,Contrôle des IS de jour,VJS002,div_2,6.0,1.0,0.5,507.0,1521.0
928,Italie,Bâtiment,BATCNS001,Contrôle des IS + niches de nuit,VNS001,div_2,6.0,1.0,0.5,1306.0,3918.0
929,Italie,Bâtiment,BATCNS002,Contrôle des IS + niches de nuit,VNS002,div_2,6.0,1.0,0.5,1306.0,3918.0
930,Italie,Bâtiment,BATMPS001,Préventif IS + niches,MPS001,div_2,1.0,1.0,0.5,1407.0,703.5
931,Italie,Bâtiment,BATMPS002,Préventif IS + niches,MPS002,div_2,1.0,1.0,0.5,1407.0,703.5
932,Italie,Propreté,PRPLTB019,Lavage d'un tube,POL019,direct_reference,2.0,2.0,1.0,4786.98,19147.92
933,Italie,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
934,Italie,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
935,Italie,ContReg,CRGVIS109,Vérification des installations électriques,CRS109,direct_reference,1.0,1.0,1.0,864.8,864.8
936,Italie,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
937,Italie,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,0.0,1.0,864.8,0.0
938,Italie,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
939,Italie,Eclairage,ECLNPS005,Nettoyage des plots de jalonnement pour un sens,ECPS05,direct_reference,2.0,2.0,1.0,244.34,977.36
940,Italie,Eclairage,ECLNES018,Nettoyage de l'éclairage pour un sens,ECPS18,direct_reference,2.0,2.0,1.0,1228.78,4915.12
941,Italie,Eclairage,ECLRSS062,Remplacement systématiques des sources,ECPS62,sum_3,0.4,2.0,1.0,1919.86,1535.89
942,Italie,Eclairage,ECLRSS063,Remplacement systématiques des sources,ECPS63,sum_3,0.4,2.0,1.0,1648.01,1318.41
943,Italie,Eclairage,ECLRSS064,Remplacement systématiques des sources,ECPS64,sum_3,0.4,2.0,1.0,2361.59,1889.27
944,Italie,AEV,AEVEFS014,Essais fonctionnels pour un sens,AEFS14,direct_reference,2.0,2.0,1.0,383.8,1535.2
945,Italie,AEV,AEVMPS024,Maintenance préventive pour un sens,AEPS24,direct_reference,2.0,2.0,1.0,771.3,3085.2
946,Italie,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,6.0,1.0,61.7,370.2
947,Italie,Automate,AUTPAB023,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR23,div_2,1.0,1.0,0.5,346.22267999999997,173.11
948,Italie,Automate,AUTPAR024,Préventif armoires MESD (fiche n°4 du CCTP),AUPR24,div_2,1.0,1.0,0.5,1871.29748,935.65
949,Italie,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,1.0,1.0,202.4713,202.47
950,Italie,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
951,Italie,PAU/TSE,RTSPPS002,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS02,div_2,4.0,1.0,0.5,2208.71,4417.42
952,Italie,PAU/TSE,RTSPTS002,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS02,div_2,4.0,1.0,0.5,584.79,1169.58
953,Italie,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,0.0,1.0,304.01,0.0
954,Italie,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,1.0,1.0,337.95,337.95
955,Italie,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
956,Italie,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
957,Italie,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,0.0,1.0,414.3,0.0
958,Italie,Détection,DETPCA020,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP020,direct_reference,4.0,1.0,1.0,2880.15,11520.6
959,Italie,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,3.0,1.0,24.15,72.45
960,Italie,Détection,DETPDI100,Préventif détection incendie,DEP100,direct_reference,1.0,1.0,1.0,347.55,347.55
961,Italie,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,17.0,1.0,33.6,571.2
962,Italie,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,2.0,1.0,21.0,42.0
963,Italie,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
964,Italie,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
965,Italie,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
966,Italie,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,0.0,1.0,26.25,0.0
967,Italie,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,10.0,1.0,15.75,157.5
968,Italie,Ventilation,,,,direct_value,1.0,1.0,1.0,0.0,0.0
969,Italie,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,1.0,1.0,78.85,78.85
970,Italie,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,0.0,1.0,128.27,0.0
971,Italie,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
972,Italie,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
973,Italie,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
974,Italie,Vidéo,VIDDAI140,Maintenance préventive de la DAI du sens 1,VI MP 140,div_2,1.0,1.0,0.5,3341.64,1670.82
975,Italie,Vidéo,VIDDAI141,Maintenance préventive de la DAI du sens 2,VI MP 141,div_2,1.0,1.0,0.5,3341.64,1670.82
976,Italie,Vidéo,VIDCAM340,Nettoyage des caméras sens intérieur sens 1,VI MP 340,div_2,2.0,1.0,0.5,1696.19,1696.19
977,Italie,Vidéo,VIDCAM341,Nettoyage des caméras sens intérieur sens 2,VI MP 341,div_2,2.0,1.0,0.5,1696.19,1696.19
978,Italie,Vidéo,VIDPCI420,Maintenance préventive des caméras en issues de secours,VI MP 420,div_2,1.0,1.0,0.5,201.81,100.91
979,Italie,Pompage,POMIND404,Entretien des poteaux incendie,INP404,direct_reference,1.0,1.0,1.0,961.0,961.0
980,Italie,Pompage,,,,direct_value,3.0,1.0,1.0,0.0,0.0
981,Italie,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
982,Italie,Pompage,,,,direct_value,1.0,0.0,1.0,0.0,0.0
983,Italie,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
984,Italie,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
985,Italie,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,5.0,1.0,214.65,1073.25
986,Italie,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
987,Italie,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
988,Italie,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
989,La Courneuve,Bâtiment,BATCJN001,Contrôle des IS de jour,VJN001,sum_2,6.0,0.3333333333333333,1.0,2029.0,4058.0
990,La Courneuve,Bâtiment,BATCJN002,Contrôle des IS de jour,VJN002,sum_2,6.0,0.3333333333333333,1.0,2029.0,4058.0
991,La Courneuve,Bâtiment,BATCNN001,Contrôle des IS + niches de nuit,VNN001,sum_2,6.0,0.3333333333333333,1.0,3264.0,6528.0
992,La Courneuve,Bâtiment,BATCNN002,Contrôle des IS + niches de nuit,VNN002,sum_2,6.0,0.3333333333333333,1.0,3264.0,6528.0
993,La Courneuve,Bâtiment,BATMPN001,Préventif IS + niches,MPN001,sum_2,1.0,0.3333333333333333,1.0,3519.0,1173.0
994,La Courneuve,Bâtiment,BATMPN002,Préventif IS + niches,MPN002,sum_2,1.0,0.3333333333333333,1.0,3519.0,1173.0
995,La Courneuve,Propreté,PRPLTB013,Lavage d'un tube,POL013,direct_reference,2.0,2.0,1.0,6922.2,27688.8
996,La Courneuve,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
997,La Courneuve,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
998,La Courneuve,ContReg,CRGVIN106,Vérification des installations électriques,CRN106,direct_reference,1.0,1.0,1.0,324.3,324.3
999,La Courneuve,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
1000,La Courneuve,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,0.0,1.0,864.8,0.0
1001,La Courneuve,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
1002,La Courneuve,Eclairage,ECLNPN004,Nettoyage des plots de jalonnement pour un sens,ECPN04,direct_reference,2.0,2.0,1.0,162.9,651.6
1003,La Courneuve,Eclairage,ECLNEN016,Nettoyage de l'éclairage pour un sens,ECPN16,direct_reference,2.0,2.0,1.0,3459.49,13837.96
1004,La Courneuve,Eclairage,ECLRSN061,Remplacement systématiques des sources,ECPN61,sum_3,0.4,2.0,1.0,9242.47,7393.98
1005,La Courneuve,Eclairage,ECLRSN062,Remplacement systématiques des sources,ECPN62,sum_3,0.4,2.0,1.0,2378.58,1902.86
1006,La Courneuve,Eclairage,ECLRSN063,Remplacement systématiques des sources,ECPN63,sum_3,0.4,2.0,1.0,5436.75,4349.4
1007,La Courneuve,AEV,AEVEFN012,Essais fonctionnels pour un sens,AEFN12,direct_reference,2.0,2.0,1.0,397.62,1590.48
1008,La Courneuve,AEV,AEVMPN022,Maintenance préventive pour un sens,AEPN22,direct_reference,2.0,2.0,1.0,810.41,3241.64
1009,La Courneuve,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,4.0,1.0,61.7,246.8
1010,La Courneuve,Automate,AUTPAB041,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR41,direct_reference,1.0,1.0,1.0,320.77594,320.78
1011,La Courneuve,Automate,AUTPAR042,Préventif armoires MESD (fiche n°4 du CCTP),AUPR42,direct_reference,1.0,1.0,1.0,346.69832,346.7
1012,La Courneuve,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,0.0,1.0,202.4713,0.0
1013,La Courneuve,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
1014,La Courneuve,PAU/TSE,RTSPPN004,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PN04,direct_reference,4.0,1.0,1.0,337.92,1351.68
1015,La Courneuve,PAU/TSE,RTSPTN004,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PN04,direct_reference,4.0,1.0,1.0,134.95,539.8
1016,La Courneuve,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,1.0,1.0,304.01,304.01
1017,La Courneuve,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,0.0,1.0,337.95,0.0
1018,La Courneuve,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
1019,La Courneuve,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
1020,La Courneuve,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,1.0,1.0,414.3,207.15
1021,La Courneuve,Détection,,,,direct_value,4.0,2.0,1.0,0.0,0.0
1022,La Courneuve,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,3.0,1.0,24.15,72.45
1023,La Courneuve,Détection,DETPDI100,Préventif détection incendie,DEP100,direct_reference,1.0,1.0,1.0,347.55,347.55
1024,La Courneuve,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,9.0,1.0,33.6,302.4
1025,La Courneuve,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,0.0,1.0,21.0,0.0
1026,La Courneuve,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
1027,La Courneuve,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
1028,La Courneuve,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
1029,La Courneuve,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,3.0,1.0,26.25,78.75
1030,La Courneuve,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,2.0,1.0,15.75,31.5
1031,La Courneuve,Ventilation,,,,direct_value,1.0,1.0,1.0,0.0,0.0
1032,La Courneuve,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,0.0,1.0,78.85,0.0
1033,La Courneuve,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,0.0,1.0,128.27,0.0
1034,La Courneuve,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
1035,La Courneuve,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
1036,La Courneuve,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
1037,La Courneuve,Vidéo,VIDDAI112,Maintenance préventive de la DAI du sens 1,VI MP 112,sum_2,1.0,1.0,1.0,1785.45,1785.45
1038,La Courneuve,Vidéo,VIDDAI113,Maintenance préventive de la DAI du sens 2,VI MP 113,sum_2,1.0,1.0,1.0,1785.45,1785.45
1039,La Courneuve,Vidéo,VIDCAM312,Nettoyage des caméras sens intérieur sens 1,VI MP 312,sum_2,2.0,1.0,1.0,1696.19,3392.38
1040,La Courneuve,Vidéo,VIDCAM313,Nettoyage des caméras sens intérieur sens 2,VI MP 313,sum_2,2.0,1.0,1.0,1696.19,3392.38
1041,La Courneuve,Vidéo,VIDPCI406,Maintenance préventive des caméras en issues de secours,VI MP 406,direct_reference,1.0,1.0,1.0,46.56,46.56
1042,La Courneuve,Pompage,POMIND102,Entretien des poteaux incendie,INP102,direct_reference,1.0,1.0,1.0,613.0,613.0
1043,La Courneuve,Pompage,,,,direct_value,3.0,1.0,1.0,0.0,0.0
